4,5,21,6,0,256.13196
4,5,21,7,0,256.33385
4,5,21,8,0,256.53542
4,5,21,9,0,256.73669
4,5,21,10,0,256.93766
4,5,21,11,0,257.13834
4,5,21,12,0,257.33871
4,5,21,13,0,257.53880
4,5,21,14,0,257.73861
4,5,21,15,0,257.93812
4,5,21,16,0,258.13736
4,5,21,17,0,258.33633
4,5,21,18,0,258.53502
4,5,21,19,0,258.73345
4,5,21,20,0,258.93161
4,5,21,21,0,259.12951
4,5,21,22,0,259.32715
4,5,21,23,0,259.52454
4,5,21,24,0,259.72168
4,5,21,25,0,259.91857
4,5,21,26,0,260.11522
4,5,21,27,0,260.31163
4,5,21,28,0,260.50781
4,5,21,29,0,260.70375
4,5,21,30,0,260.89946
4,5,21,31,0,261.09495
4,5,21,32,0,261.29022
4,5,21,33,0,261.48527
4,5,21,34,0,261.68011
4,5,21,35,0,261.87473
4,5,21,36,0,262.06915
4,5,21,37,0,262.26337
4,5,21,38,0,262.45738
4,5,21,39,0,262.65120
4,5,21,40,0,262.84482
4,5,21,41,0,263.03825
4,5,21,42,0,263.23150
4,5,21,43,0,263.42456
4,5,21,44,0,263.61745
4,5,21,45,0,263.81016
4,5,21,46,0,264.00269
4,5,21,47,0,264.19506
4,5,21,48,0,264.38726
4,5,21,49,0,264.57930
4,5,21,50,0,264.77117
4,5,21,51,0,264.96290
4,5,21,52,0,265.15447
4,5,21,53,0,265.34589
4,5,21,54,0,265.53716
4,5,21,55,0,265.72830
4,5,21,56,0,265.91929
4,5,21,57,0,266.11015
4,5,21,58,0,266.30087
4,5,21,59,0,266.49147
4,5,22,0,0,266.68194
4,5,22,1,0,266.87229
4,5,22,2,0,267.06252
4,5,22,3,0,267.25263
4,5,22,4,0,267.44263
4,5,22,5,0,267.63253
4,5,22,6,0,267.82231
4,5,22,7,0,268.01200
4,5,22,8,0,268.20158
4,5,22,9,0,268.39107
4,5,22,10,0,268.58046
4,5,22,11,0,268.76977
4,5,22,12,0,268.95899
4,5,22,13,0,269.14812
4,5,22,14,0,269.33718
4,5,22,15,0,269.52615
4,5,22,16,0,269.71506
4,5,22,17,0,269.90389
4,5,22,18,0,270.09266
4,5,22,19,0,270.28136
4,5,22,20,0,270.47001
4,5,22,21,0,270.65859
4,5,22,22,0,270.84712
4,5,22,23,0,271.03560
4,5,22,24,0,271.22403
4,5,22,25,0,271.41242
4,5,22,26,0,271.60076
4,5,22,27,0,271.78907
4,5,22,28,0,271.97734
4,5,22,29,0,272.16558
4,5,22,30,0,272.35379
4,5,22,31,0,272.54197
4,5,22,32,0,272.73013
4,5,22,33,0,272.91827
4,5,22,34,0,273.10640
4,5,22,35,0,273.29451
4,5,22,36,0,273.48261
4,5,22,37,0,273.67070
4,5,22,38,0,273.85879
4,5,22,39,0,274.04688
4,5,22,40,0,274.23497
4,5,22,41,0,274.42306
4,5,22,42,0,274.61117
4,5,22,43,0,274.79928
4,5,22,44,0,274.98741
4,5,22,45,0,275.17556
4,5,22,46,0,275.36373
4,5,22,47,0,275.55192
4,5,22,48,0,275.74014
4,5,22,49,0,275.92838
4,5,22,50,0,276.11666
4,5,22,51,0,276.30498
4,5,22,52,0,276.49334
4,5,22,53,0,276.68173
4,5,22,54,0,276.87018
4,5,22,55,0,277.05867
4,5,22,56,0,277.24721
4,5,22,57,0,277.43581
4,5,22,58,0,277.62446
4,5,22,59,0,277.81318
4,5,23,0,0,278.00195
4,5,23,1,0,278.19080
4,5,23,2,0,278.37971
4,5,23,3,0,278.56870
4,5,23,4,0,278.75776
4,5,23,5,0,278.94690
4,5,23,6,0,279.13613
4,5,23,7,0,279.32543
4,5,23,8,0,279.51483
4,5,23,9,0,279.70431
4,5,23,10,0,279.89389
4,5,23,11,0,280.08357
4,5,23,12,0,280.27335
4,5,23,13,0,280.46323
4,5,23,14,0,280.65321
4,5,23,15,0,280.84330
4,5,23,16,0,281.03351
4,5,23,17,0,281.22383
4,5,23,18,0,281.41427
4,5,23,19,0,281.60483
4,5,23,20,0,281.79551
4,5,23,21,0,281.98632
4,5,23,22,0,282.17726
4,5,23,23,0,282.36833
4,5,23,24,0,282.55954
4,5,23,25,0,282.75089
4,5,23,26,0,282.94238
4,5,23,27,0,283.13402
4,5,23,28,0,283.32580
4,5,23,29,0,283.51773
4,5,23,30,0,283.70982
4,5,23,31,0,283.90206
4,5,23,32,0,284.09447
4,5,23,33,0,284.28703
4,5,23,34,0,284.47977
4,5,23,35,0,284.67267
4,5,23,36,0,284.86574
4,5,23,37,0,285.05899
4,5,23,38,0,285.25242
4,5,23,39,0,285.44603
4,5,23,40,0,285.63982
4,5,23,41,0,285.83379
4,5,23,42,0,286.02796
4,5,23,43,0,286.22232
4,5,23,44,0,286.41688
4,5,23,45,0,286.61163
4,5,23,46,0,286.80659
4,5,23,47,0,287.00175
4,5,23,48,0,287.19712
4,5,23,49,0,287.39270
4,5,23,50,0,287.58849
4,5,23,51,0,287.78450
4,5,23,52,0,287.98073
4,5,23,53,0,288.17718
4,5,23,54,0,288.37386
4,5,23,55,0,288.57076
4,5,23,56,0,288.76790
4,5,23,57,0,288.96527
4,5,23,58,0,289.16288
4,5,23,59,0,289.36073
4,6,18,0,0,210.26233
4,6,18,1,0,210.58137
4,6,18,2,0,210.89961
4,6,18,3,0,211.21703
4,6,18,4,0,211.53364
4,6,18,5,0,211.84944
4,6,18,6,0,212.16441
4,6,18,7,0,212.47856
4,6,18,8,0,212.79189
4,6,18,9,0,213.10439
4,6,18,10,0,213.41606
4,6,18,11,0,213.72690
4,6,18,12,0,214.03691
4,6,18,13,0,214.34609
4,6,18,14,0,214.65443
4,6,18,15,0,214.96194
4,6,18,16,0,215.26861
4,6,18,17,0,215.57444
4,6,18,18,0,215.87943
4,6,18,19,0,216.18358
4,6,18,20,0,216.48689
4,6,18,21,0,216.78936
4,6,18,22,0,217.09099
4,6,18,23,0,217.39177
4,6,18,24,0,217.69171
4,6,18,25,0,217.99081
4,6,18,26,0,218.28907
4,6,18,27,0,218.58649
4,6,18,28,0,218.88306
4,6,18,29,0,219.17879
4,6,18,30,0,219.47368
4,6,18,31,0,219.76773
4,6,18,32,0,220.06093
4,6,18,33,0,220.35330
4,6,18,34,0,220.64483
4,6,18,35,0,220.93552
4,6,18,36,0,221.22538
4,6,18,37,0,221.51440
4,6,18,38,0,221.80258
4,6,18,39,0,222.08993
4,6,18,40,0,222.37645
4,6,18,41,0,222.66213
4,6,18,42,0,222.94699
4,6,18,43,0,223.23102
4,6,18,44,0,223.51422
4,6,18,45,0,223.79660
4,6,18,46,0,224.07816
4,6,18,47,0,224.35890
4,6,18,48,0,224.63882
4,6,18,49,0,224.91792
4,6,18,50,0,225.19621
4,6,18,51,0,225.47368
4,6,18,52,0,225.75035
4,6,18,53,0,226.02620
4,6,18,54,0,226.30126
4,6,18,55,0,226.57551
4,6,18,56,0,226.84896
4,6,18,57,0,227.12161
4,6,18,58,0,227.39346
4,6,18,59,0,227.66453
4,6,19,0,0,227.93480
4,6,19,1,0,228.20429
4,6,19,2,0,228.47300
4,6,19,3,0,228.74092
4,6,19,4,0,229.00806
4,6,19,5,0,229.27443
4,6,19,6,0,229.54003
4,6,19,7,0,229.80486
4,6,19,8,0,230.06892
4,6,19,9,0,230.33222
4,6,19,10,0,230.59477
4,6,19,11,0,230.85655
4,6,19,12,0,231.11758
4,6,19,13,0,231.37786
4,6,19,14,0,231.63740
4,6,19,15,0,231.89619
4,6,19,16,0,232.15425
4,6,19,17,0,232.41157
4,6,19,18,0,232.66815
4,6,19,19,0,232.92401
4,6,19,20,0,233.17915
4,6,19,21,0,233.43356
4,6,19,22,0,233.68725
4,6,19,23,0,233.94023
4,6,19,24,0,234.19250
4,6,19,25,0,234.44406
4,6,19,26,0,234.69492
4,6,19,27,0,234.94508
4,6,19,28,0,235.19455
4,6,19,29,0,235.44332
4,6,19,30,0,235.69141
4,6,19,31,0,235.93881
4,6,19,32,0,236.18553
4,6,19,33,0,236.43158
4,6,19,34,0,236.67695
4,6,19,35,0,236.92166
4,6,19,36,0,237.16570
4,6,19,37,0,237.40908
4,6,19,38,0,237.65181
4,6,19,39,0,237.89388
4,6,19,40,0,238.13531
4,6,19,41,0,238.37609
4,6,19,42,0,238.61623
4,6,19,43,0,238.85573
4,6,19,44,0,239.09461
4,6,19,45,0,239.33285
4,6,19,46,0,239.57047
4,6,19,47,0,239.80747
4,6,19,48,0,240.04386
4,6,19,49,0,240.27963
4,6,19,50,0,240.51480
4,6,19,51,0,240.74937
4,6,19,52,0,240.98333
4,6,19,53,0,241.21670
4,6,19,54,0,241.44948
4,6,19,55,0,241.68167
4,6,19,56,0,241.91328
4,6,19,57,0,242.14431
4,6,19,58,0,242.37477
4,6,19,59,0,242.60466
4,6,20,0,0,242.83398
4,6,20,1,0,243.06274
4,6,20,2,0,243.29094
4,6,20,3,0,243.51859
4,6,20,4,0,243.74568
4,6,20,5,0,243.97224
4,6,20,6,0,244.19825
4,6,20,7,0,244.42373
4,6,20,8,0,244.64867
4,6,20,9,0,244.87308
4,6,20,10,0,245.09697
4,6,20,11,0,245.32035
4,6,20,12,0,245.54320
4,6,20,13,0,245.76554
4,6,20,14,0,245.98738
4,6,20,15,0,246.20871
4,6,20,16,0,246.42954
4,6,20,17,0,246.64988
4,6,20,18,0,246.86972
4,6,20,19,0,247.08908
4,6,20,20,0,247.30795
4,6,20,21,0,247.52635
4,6,20,22,0,247.74427
4,6,20,23,0,247.96172
4,6,20,24,0,248.17871
4,6,20,25,0,248.39523
4,6,20,26,0,248.61129
4,6,20,27,0,248.82690
4,6,20,28,0,249.04206
4,6,20,29,0,249.25677
4,6,20,30,0,249.47104
4,6,20,31,0,249.68488
4,6,20,32,0,249.89828
4,6,20,33,0,250.11124
4,6,20,34,0,250.32379
4,6,20,35,0,250.53591
4,6,20,36,0,250.74761
4,6,20,37,0,250.95890
4,6,20,38,0,251.16978
4,6,20,39,0,251.38025
4,6,20,40,0,251.59033
4,6,20,41,0,251.80000
4,6,20,42,0,252.00928
4,6,20,43,0,252.21817
4,6,20,44,0,252.42667
4,6,20,45,0,252.63479
4,6,20,46,0,252.84254
4,6,20,47,0,253.04991
4,6,20,48,0,253.25691
4,6,20,49,0,253.46354
4,6,20,50,0,253.66981
4,6,20,51,0,253.87572
4,6,20,52,0,254.08128
4,6,20,53,0,254.28648
4,6,20,54,0,254.49134
4,6,20,55,0,254.69585
4,6,20,56,0,254.90003
4,6,20,57,0,255.10387
4,6,20,58,0,255.30738
4,6,20,59,0,255.51056
4,6,21,0,0,255.71341
4,6,21,1,0,255.91595
4,6,21,2,0,256.11817
4,6,21,3,0,256.32008
4,6,21,4,0,256.52167
4,6,21,5,0,256.72297
4,6,21,6,0,256.92396
4,6,21,7,0,257.12465
4,6,21,8,0,257.32505
4,6,21,9,0,257.52515
4,6,21,10,0,257.72498
4,6,21,11,0,257.92451
4,6,21,12,0,258.12377
4,6,21,13,0,258.32276
4,6,21,14,0,258.52147
4,6,21,15,0,258.71991
4,6,21,16,0,258.91809
4,6,21,17,0,259.11601
4,6,21,18,0,259.31367
4,6,21,19,0,259.51107
4,6,21,20,0,259.70823
4,6,21,21,0,259.90514
4,6,21,22,0,260.10180
4,6,21,23,0,260.29823
4,6,21,24,0,260.49442
4,6,21,25,0,260.69038
4,6,21,26,0,260.88611
4,6,21,27,0,261.08162
4,6,21,28,0,261.27690
4,6,21,29,0,261.47197
4,6,21,30,0,261.66682
4,6,21,31,0,261.86146
4,6,21,32,0,262.05589
4,6,21,33,0,262.25012
4,6,21,34,0,262.44414
4,6,21,35,0,262.63797
4,6,21,36,0,262.83161
4,6,21,37,0,263.02506
4,6,21,38,0,263.21832
4,6,21,39,0,263.41139
4,6,21,40,0,263.60429
4,6,21,41,0,263.79701
4,6,21,42,0,263.98956
4,6,21,43,0,264.18193
4,6,21,44,0,264.37414
4,6,21,45,0,264.56619
4,6,21,46,0,264.75808
4,6,21,47,0,264.94981
4,6,21,48,0,265.14139
4,6,21,49,0,265.33283
4,6,21,50,0,265.52411
4,6,21,51,0,265.71525
4,6,21,52,0,265.90626
4,6,21,53,0,266.09712
4,6,21,54,0,266.28786
4,6,21,55,0,266.47846
4,6,21,56,0,266.66894
4,6,21,57,0,266.85930
4,6,21,58,0,267.04954
4,6,21,59,0,267.23966
4,6,22,0,0,267.42967
4,6,22,1,0,267.61957
4,6,22,2,0,267.80936
4,6,22,3,0,267.99905
4,6,22,4,0,268.18864
4,6,22,5,0,268.37814
4,6,22,6,0,268.56754
4,6,22,7,0,268.75685
4,6,22,8,0,268.94607
4,6,22,9,0,269.13521
4,6,22,10,0,269.32427
4,6,22,11,0,269.51326
4,6,22,12,0,269.70217
4,6,22,13,0,269.89101
4,6,22,14,0,270.07978
4,6,22,15,0,270.26848
4,6,22,16,0,270.45713
4,6,22,17,0,270.64572
4,6,22,18,0,270.83425
4,6,22,19,0,271.02274
4,6,22,20,0,271.21117
4,6,22,21,0,271.39956
4,6,22,22,0,271.58791
4,6,22,23,0,271.77622
4,6,22,24,0,271.96449
4,6,22,25,0,272.15273
4,6,22,26,0,272.34094
4,6,22,27,0,272.52913
4,6,22,28,0,272.71729
4,6,22,29,0,272.90543
4,6,22,30,0,273.09356
4,6,22,31,0,273.28167
4,6,22,32,0,273.46977
4,6,22,33,0,273.65786
4,6,22,34,0,273.84595
4,6,22,35,0,274.03404
4,6,22,36,0,274.22213
4,6,22,37,0,274.41022
4,6,22,38,0,274.59833
4,6,22,39,0,274.78644
4,6,22,40,0,274.97457
4,6,22,41,0,275.16271
4,6,22,42,0,275.35088
4,6,22,43,0,275.53907
4,6,22,44,0,275.72729
4,6,22,45,0,275.91553
4,6,22,46,0,276.10381
4,6,22,47,0,276.29212
4,6,22,48,0,276.48048
4,6,22,49,0,276.66887
4,6,22,50,0,276.85731
4,6,22,51,0,277.04580
4,6,22,52,0,277.23434
4,6,22,53,0,277.42293
4,6,22,54,0,277.61158
4,6,22,55,0,277.80029
4,6,22,56,0,277.98907
4,6,22,57,0,278.17791
4,6,22,58,0,278.36682
4,6,22,59,0,278.55580
4,6,23,0,0,278.74485
4,6,23,1,0,278.93399
4,6,23,2,0,279.12321
4,6,23,3,0,279.31251
4,6,23,4,0,279.50190
4,6,23,5,0,279.69138
4,6,23,6,0,279.88095
4,6,23,7,0,280.07062
4,6,23,8,0,280.26039
4,6,23,9,0,280.45026
4,6,23,10,0,280.64024
4,6,23,11,0,280.83032
4,6,23,12,0,281.02052
4,6,23,13,0,281.21084
4,6,23,14,0,281.40127
4,6,23,15,0,281.59182
4,6,23,16,0,281.78249
4,6,23,17,0,281.97329
4,6,23,18,0,282.16422
4,6,23,19,0,282.35529
4,6,23,20,0,282.54649
4,6,23,21,0,282.73783
4,6,23,22,0,282.92931
4,6,23,23,0,283.12093
4,6,23,24,0,283.31270
4,6,23,25,0,283.50463
4,6,23,26,0,283.69670
4,6,23,27,0,283.88894
4,6,23,28,0,284.08133
4,6,23,29,0,284.27388
4,6,23,30,0,284.46661
4,6,23,31,0,284.65950
4,6,23,32,0,284.85256
4,6,23,33,0,285.04579
4,6,23,34,0,285.23921
4,6,23,35,0,285.43280
4,6,23,36,0,285.62658
4,6,23,37,0,285.82055
4,6,23,38,0,286.01470
4,6,23,39,0,286.20905
4,6,23,40,0,286.40359
4,6,23,41,0,286.59833
4,6,23,42,0,286.79327
4,6,23,43,0,286.98842
4,6,23,44,0,287.18378
4,6,23,45,0,287.37934
4,6,23,46,0,287.57512
4,6,23,47,0,287.77111
4,6,23,48,0,287.96733
4,6,23,49,0,288.16376
4,6,23,50,0,288.36042
4,6,23,51,0,288.55731
4,6,23,52,0,288.75443
4,6,23,53,0,288.95179
4,6,23,54,0,289.14938
4,6,23,55,0,289.34721
4,6,23,56,0,289.54529
4,6,23,57,0,289.74361
4,6,23,58,0,289.94218
4,6,23,59,0,290.14100
4,7,18,0,0,211.51206
4,7,18,1,0,211.82790
4,7,18,2,0,212.14293
4,7,18,3,0,212.45714
4,7,18,4,0,212.77052
4,7,18,5,0,213.08308
4,7,18,6,0,213.39481
4,7,18,7,0,213.70571
4,7,18,8,0,214.01578
4,7,18,9,0,214.32501
4,7,18,10,0,214.63341
4,7,18,11,0,214.94097
4,7,18,12,0,215.24770
4,7,18,13,0,215.55359
4,7,18,14,0,215.85863
4,7,18,15,0,216.16284
4,7,18,16,0,216.46621
4,7,18,17,0,216.76874
4,7,18,18,0,217.07042
4,7,18,19,0,217.37126
4,7,18,20,0,217.67126
4,7,18,21,0,217.97042
4,7,18,22,0,218.26874
4,7,18,23,0,218.56621
4,7,18,24,0,218.86284
4,7,18,25,0,219.15863
4,7,18,26,0,219.45357
4,7,18,27,0,219.74768
4,7,18,28,0,220.04094
4,7,18,29,0,220.33337
4,7,18,30,0,220.62496
4,7,18,31,0,220.91570
4,7,18,32,0,221.20562
4,7,18,33,0,221.49469
4,7,18,34,0,221.78293
4,7,18,35,0,222.07034
4,7,18,36,0,222.35691
4,7,18,37,0,222.64265
4,7,18,38,0,222.92757
4,7,18,39,0,223.21166
4,7,18,40,0,223.49492
4,7,18,41,0,223.77735
4,7,18,42,0,224.05896
4,7,18,43,0,224.33976
4,7,18,44,0,224.61973
4,7,18,45,0,224.89889
4,7,18,46,0,225.17723
4,7,18,47,0,225.45476
4,7,18,48,0,225.73148
4,7,18,49,0,226.00740
4,7,18,50,0,226.28250
4,7,18,51,0,226.55681
4,7,18,52,0,226.83031
4,7,18,53,0,227.10302
4,7,18,54,0,227.37493
4,7,18,55,0,227.64605
4,7,18,56,0,227.91638
4,7,18,57,0,228.18592
4,7,18,58,0,228.45468
4,7,18,59,0,228.72265
4,7,19,0,0,228.98985
4,7,19,1,0,229.25627
4,7,19,2,0,229.52192
4,7,19,3,0,229.78680
4,7,19,4,0,230.05092
4,7,19,5,0,230.31427
4,7,19,6,0,230.57686
4,7,19,7,0,230.83870
4,7,19,8,0,231.09978
4,7,19,9,0,231.36012
4,7,19,10,0,231.61970
4,7,19,11,0,231.87855
4,7,19,12,0,232.13665
4,7,19,13,0,232.39402
4,7,19,14,0,232.65066
4,7,19,15,0,232.90657
4,7,19,16,0,233.16175
4,7,19,17,0,233.41621
4,7,19,18,0,233.66995
4,7,19,19,0,233.92298
4,7,19,20,0,234.17530
4,7,19,21,0,234.42691
4,7,19,22,0,234.67782
4,7,19,23,0,234.92802
4,7,19,24,0,235.17754
4,7,19,25,0,235.42636
4,7,19,26,0,235.67449
4,7,19,27,0,235.92194
4,7,19,28,0,236.16871
4,7,19,29,0,236.41480
4,7,19,30,0,236.66022
4,7,19,31,0,236.90497
4,7,19,32,0,237.14906
4,7,19,33,0,237.39249
4,7,19,34,0,237.63526
4,7,19,35,0,237.87737
4,7,19,36,0,238.11884
4,7,19,37,0,238.35967
4,7,19,38,0,238.59985
4,7,19,39,0,238.83940
4,7,19,40,0,239.07832
4,7,19,41,0,239.31660
4,7,19,42,0,239.55427
4,7,19,43,0,239.79131
4,7,19,44,0,240.02774
4,7,19,45,0,240.26356
4,7,19,46,0,240.49876
4,7,19,47,0,240.73337
4,7,19,48,0,240.96737
4,7,19,49,0,241.20079
4,7,19,50,0,241.43360
4,7,19,51,0,241.66584
4,7,19,52,0,241.89749
4,7,19,53,0,242.12856
4,7,19,54,0,242.35905
4,7,19,55,0,242.58898
4,7,19,56,0,242.81834
4,7,19,57,0,243.04713
4,7,19,58,0,243.27537
4,7,19,59,0,243.50306
4,7,20,0,0,243.73020
4,7,20,1,0,243.95679
4,7,20,2,0,244.18284
4,7,20,3,0,244.40835
4,7,20,4,0,244.63333
4,7,20,5,0,244.85778
4,7,20,6,0,245.08170
4,7,20,7,0,245.30511
4,7,20,8,0,245.52800
4,7,20,9,0,245.75038
4,7,20,10,0,245.97225
4,7,20,11,0,246.19361
4,7,20,12,0,246.41448
4,7,20,13,0,246.63485
4,7,20,14,0,246.85472
4,7,20,15,0,247.07412
4,7,20,16,0,247.29302
4,7,20,17,0,247.51145
4,7,20,18,0,247.72941
4,7,20,19,0,247.94689
4,7,20,20,0,248.16390
4,7,20,21,0,248.38046
4,7,20,22,0,248.59655
4,7,20,23,0,248.81219
4,7,20,24,0,249.02738
4,7,20,25,0,249.24213
4,7,20,26,0,249.45643
4,7,20,27,0,249.67029
4,7,20,28,0,249.88372
4,7,20,29,0,250.09672
4,7,20,30,0,250.30929
4,7,20,31,0,250.52144
4,7,20,32,0,250.73317
4,7,20,33,0,250.94449
4,7,20,34,0,251.15539
4,7,20,35,0,251.36590
4,7,20,36,0,251.57599
4,7,20,37,0,251.78570
4,7,20,38,0,251.99500
4,7,20,39,0,252.20392
4,7,20,40,0,252.41245
4,7,20,41,0,252.62060
4,7,20,42,0,252.82837
4,7,20,43,0,253.03576
4,7,20,44,0,253.24278
4,7,20,45,0,253.44944
4,7,20,46,0,253.65574
4,7,20,47,0,253.86167
4,7,20,48,0,254.06725
4,7,20,49,0,254.27248
4,7,20,50,0,254.47736
4,7,20,51,0,254.68190
4,7,20,52,0,254.88610
4,7,20,53,0,255.08996
4,7,20,54,0,255.29349
4,7,20,55,0,255.49670
4,7,20,56,0,255.69957
4,7,20,57,0,255.90213
4,7,20,58,0,256.10437
4,7,20,59,0,256.30630
4,7,21,0,0,256.50792
4,7,21,1,0,256.70923
4,7,21,2,0,256.91024
4,7,21,3,0,257.11095
4,7,21,4,0,257.31137
4,7,21,5,0,257.51150
4,7,21,6,0,257.71134
4,7,21,7,0,257.91090
4,7,21,8,0,258.11018
4,7,21,9,0,258.30918
4,7,21,10,0,258.50791
4,7,21,11,0,258.70637
4,7,21,12,0,258.90457
4,7,21,13,0,259.10250
4,7,21,14,0,259.30018
4,7,21,15,0,259.49760
4,7,21,16,0,259.69477
4,7,21,17,0,259.89170
4,7,21,18,0,260.08838
4,7,21,19,0,260.28483
4,7,21,20,0,260.48103
4,7,21,21,0,260.67701
4,7,21,22,0,260.87275
4,7,21,23,0,261.06827
4,7,21,24,0,261.26357
4,7,21,25,0,261.45865
4,7,21,26,0,261.65352
4,7,21,27,0,261.84817
4,7,21,28,0,262.04262
4,7,21,29,0,262.23686
4,7,21,30,0,262.43090
4,7,21,31,0,262.62474
4,7,21,32,0,262.81839
